user_id,customer_code,customer_short_name,latitude,longitude
MSLNV01,10800086,RAJA  STORE,3.4764543,102.326633
MSLNV01,10800107,MIN  FOX,3.3301459,102.4210999
MSLNV01,10800110,K / KOPI  WAH  SIN,3.3298634,102.4194015
MSLNV01,10800133,HIN  FATT  M / MARKET,3.4498008,102.3945149
MSLNV01,10800144,PMP COFFEE HOUSE,3.4753455,102.340667
MSLNV01,10800151,REST YONG FATT,3.477056,102.3263052
MSLNV02,10801143,TANG SEE CHAI @ TAN SEE CHAI,3.575449,102.3688756
MSLNV02,10801150,GANISEN AL SUPARAMANIAM,3.4480982,102.3579677
MSLNV06,10801154,KEDAI IKAN SAYURAN,3.5981571,102.5262549
MSLNV02,10801158,RAHIM RESTORAN,3.484331,102.3476815
MSLNV04,10801165,TAN KAH AIK,3.2477152,102.4155302
MSLNV07,10801170,STESEN BHPETROL SENTOSA,3.5677209,102.7227828
MSLNV01,10801198,HONG YUN CAFE,3.471793,102.3278735
MSLNV06,10801212,D'MART J18 (C),3.5969075,102.5343518
MSLNV06,10801213,D'MART J19 (C),3.5695208,102.5180949
MSLNV06,10801215,D'MART J10 (C),3.8331868,102.5446215
MSLNV06,10801219,D'MART J5 (C),3.6225108,102.686675
MSLNV06,10801221,D'MART J7 (C),3.6154279,102.6135508
MSLNV06,10801226,K. MAKANAN SUKARAMAI,3.7679296,102.5479607
MSLNV02,10801228,C WOK CAFE,3.4851386,102.3974503
MSLNV05,10801244,KEDAI MAKAN SULAIMAN,3.2658095,102.4489259
MSLNV05,10801251,MENTAGAN ENTERPRISE,3.291381,102.4610489
MSLNV05,10801252,GREAT PROCESS SDN BHD,3.1376512,102.3702799
MSLNV04,10801256,REST HOUSE TRIANG RESTORAN,3.2461034,102.4142828
MSLNV06,10801272,MOHD ROSZAIMI,3.724127,102.5226506
MSLNV04,10801279,RESTORAN  XI LAI LER,3.2519554,102.4209985
MSLNV02,10801290,SHAZWAN CORNER (K.K IKAN),3.484556,102.3487806
SHHAV06,1071135,7-11 S494,2.6918658,101.9840288
SSV10,1071208,7-11 S502,2.9474528,101.780691
MHHAV05,1071305,7-11 S504,2.2819608,102.1345147
CSSV04,1071307,7-11 S506,3.2475286,101.64307
CSSV08,1071308,7-11 S509,3.2008364,101.655644
TSHV03,1071373,7-11 S516,6.1074733,100.3611129
SSV03,1071414,7-11 S520,3.0721906,101.714776
CSSV01,1071425,7-11 S521,3.1443406,101.6957222
SSV09,1071432,GIANT TMN CONNOUGHT,3.080888,101.7307968
SSV10,1071568,7-11 S528,2.9915775,101.7902928
MHHAV01,1071607,7-11 S529,2.2214241,102.249537
SSV03,1071608,7-11 S533,2.9957233,101.6696703
NHHV05,1071636,7-11 S531,1.5072862,103.5128516
SSV30,1071737,7-11 S545,3.0578374,101.5996176
CSSV18,1071860,7-11 S547,3.1109313,101.6489066
MHHAV07,1071923,7-11 S553,2.4645224,102.2315911
SSV10,1071956,7-11 S554,3.0238505,101.7495845
TAV21,1072043,7-11 S559,1.4718479,103.7366226
SSV10,1072138,7-11 S562,2.9482925,101.8463534
IPSCV13,1072238,GIANT TAMBUN,4.6243739,101.1517213
SSV30,1072293,7-11 S571,3.0120802,101.6086093
MHHAV04,1072310,7-11 S573,2.2421795,102.2154745
tmkbv09,1072317,7-11 S575,6.0577229,102.2806407
WFPV06,1072330,7-11 S917,5.9787072,116.0744176
CSSV28,1072434,7-11 S583,3.213467,101.6320325
SSV30,1072565,7-11 S588,3.0434908,101.5832392
MHHAV03,1072566,7-11 S589,2.2262557,102.2642492
ktyv04,1072650,7-11 S582,1.5174447,110.3662764
mslnv08,1072653,7-11 S594,3.9359384,102.3735311
SSV10,1072676,GIANT PRIMA SAUJANA,3.0089795,101.8025173
SSV03,1072791,7-11 S604,3.1014922,101.7079314
KTYV12,1072912,7-11 S605,1.4559257,110.4514611
KFV13,1072914,7-11 S610,5.3762674,100.3153673
cssv15,1072918,7-11 S615,3.1424375,101.5369501
kslnv04,1072935,7-11 S616,3.8244376,103.3344099
MHHAV07,1072962,GIANT TAMPIN,2.4750535,102.2221267
ipscv16,1072964,7-11 S620,4.3260188,101.1432262
KFV18,1073001,7-11 S628,5.4209952,100.38143
SSV15,1073009,7-11 S630,3.1955969,101.7127594
PIV03,1073026,7-11 S631,2.8129954,101.500177
TLV03,1073097,7-11 S636,3.0049971,101.5367916
CSSV04,1073141,7-11 S637,3.2353208,101.6725824
SHHAV09,1073208,7-11 S648,2.8021535,101.7989083
KSLNV04,1073222,7-11 S651,3.8267425,103.3378155
SHHAV02,1073223,7-11 S652,2.8233552,101.8930485
SSV15,1073281,7-11 S659,3.2240725,101.7301291
CSSV05,1073309,7-11 S657,3.1620341,101.7166596
NHHV02,1074520,7-11 S668,1.4782732,103.3884579
shhav04,1074543,7-11 S673,2.7732218,101.7639555
SSV15,1074567,7-11 S645,3.2131577,101.7135661
mhhav09,1074586,7-11 S674,2.2562633,102.2566545
MUSLV01,1074601,7-11 S724,2.0489339,102.5749498
SSV10,1074606,7-11 S681,2.9766088,101.8266124
MSLNV05,10801300,RESTORAN HM & AR ROBAH,3.2644768,102.4481854
MSLNV01,10801318,CHENG SENG TRADING CENTRE,3.4716123,102.3280523
MSLNV03,10801327,AL DHUHA MART,3.7057573,102.3711879
MSLNV04,10801334,RESTAURAN S.K.Y,3.255265,102.4266088
MSLNV05,10801355,NUR EJAYA ENTERPRISE,3.3378974,102.6108902
MSLNV03,10801357,RESTORAN BAHAGIA JAYA,3.4463761,102.4129398
MSLNV05,10801363,KEDAI MAKAN LAPAN PULUH,3.2655717,102.4494554
MSLNV04,10801375,LAO DE FANG REST,3.2517545,102.4205246
MSLNV02,10801377,JIAN SING ENTERPRISE,3.4711512,102.3842016
mslnv07,10801378,TEKAD ZNZ ENTERPRISE,3.590135,102.7899307
MSLNV01,10801382,STESEN MINYAK PETRONAS  DURIAN TAWAR,3.3411148,102.442126
MSLNV03,10801383,RESTORAN IMA 2,3.4484746,102.4169709
MSLNV07,10801395,K. R. LALANG MAJU TRADING,3.4637333,102.4752434
MSLNV07,10801407,ANJONG PAYA LUAS,3.4546235,102.4523295
MSLNV07,10801416,D ROSSA ENTERPRISE,3.4497933,102.4572532
MSLNV04,10801423,HAO TE LI TRADING.,3.249282,102.4227446
MSLNV04,10801428,REST SIN HONG YEN,3.2493355,102.4215358
MSLNV01,10801440,RESTORAN SALLY,3.4771517,102.3404624
MSLNV07,10801441,NA DELIMA,3.4563402,102.4519231
MSLNV07,10801444,PERNIAGAAN SAIFFUL NIZHAM,3.461482,102.4683345
MSLNV05,10801445,KEDAI KOPI AH LOI,3.1369007,102.3664648
MSLNV07,10801457,ELLA ESTETIKA MARKRTING,3.5389599,102.4380941
MSLNV01,10801476,PASAR MINI JB,3.4500522,102.4049777
MSLNV03,10801477,KK MOBILE CENTRE,3.7058352,102.3694811
MSLNV05,10801497,KEDAI RUNCIT HUDA,3.4376099,102.6161001
PIV09,1084469,7-11 S1047,2.9975045,101.4420636
SSV10,1084486,7-11 S1050,2.9729634,101.8286602
CSSV19,1084491,7-11 S1048,3.1112574,101.6315746
CSSV05,1084493,7-11 S1058,3.1512035,101.712256
SSV13,1084554,AEON AMPANG,3.1389276,101.7642226
TIPSV08,1084853,7-11 S1057,4.073158,101.1481712
SSV10,1084856,7-11 S1062,2.9895133,101.8007045
IPSCV06,1085237,7-11 S1068,4.6102772,101.1397061
SSV03,1085243,7-11 S1078,3.1424759,101.7093779
KSLNV06,1085394,AEON KUANTAN,3.8187305,103.3270742
IPSCV08,1085420,7-11 S1077,4.5988437,101.0925012
TIPSV11,1086168,7-11 S1083,4.113032,101.2871095
SSV03,1086170,7-11 S1088,3.1201292,101.6796874
SSV03,1086370,7-11 S1098,3.0675049,101.6875419
MUSLV05,1086450,7-11 S1096,2.305533,102.615452
TAV11,1086473,7-11 S1046,1.5615483,103.7786852
IPSCV07,1086870,7-11 S1115,4.6605567,101.0712547
CSSV20,1086915,7-11 S1123,3.1560452,101.5835193
CSSV18,1087066,7-11 S1108,3.1186245,101.6362751
CSSV27,1087142,7-11 S1138,3.1370392,101.6229886
IPSCV03,1087245,7-11 S1141,4.7477993,101.1177358
WFTV02,1087255,PN341,4.4699945,118.6006635
IPSCV04,1087366,TESCO IPOH SOUTH STN,4.5439374,101.0681386
SSV30,1087386,7-11 S1151,3.0804114,101.6493346
HHAV02,1087390,7-11 S1156,2.4408598,101.8616811
KTTMV08,1074741,7-11 S726,5.3735391,103.0843165
KSLNV01,1074889,7-11 S738,3.8117287,103.3224659
TIPSV07,1074891,7-11 S741,4.0199257,101.0230772
HHAV02,1075061,PN580,2.4924847,101.8479151
KLSLV02,1075074,7-11 S748,2.0515432,103.3481045
GSV08,1075075,7-11 S749,4.7716423,100.9418988
PIV04,1075098,7-11 S737,2.9882305,101.4671383
KSLNV02,1075149,7-11 S747,3.8056414,103.3231734
CSSV24,1075150,7-11 S752,3.4687103,101.6386099
MHHAV10,1075158,7-11 S753,2.1672262,102.4308832
PIV09,1075161,7-11 S756,3.0271271,101.4283324
SSV30,1075221,7-11 S766,3.0432394,101.5897943
BCSSV08,1075259,7-11 S771,4.189053,102.0527103
BMGSV12,1075270,7-11 S772,5.3949669,100.5600716
BHV03,1075431,7-11 S770,6.3998783,100.1325235
MHHAV01,1075644,7-11 S781,2.2268653,102.2416792
MSLNV07,1075884,7-11 S783,3.4546103,102.4500846
TAV28,1075892,7-11 S787,1.6374832,103.617731
TMKBV16,1075923,7-11 S786,6.0171671,101.9805737
tmkbv14,1076076,7-11 S801,6.1178358,102.2417724
CSSV24,1076137,7-11 S805,3.4328555,101.6579806
KSLNV02,1076138,7-11 S806,3.8083775,103.3211813
tmkbv04,1076287,7-11 S816,6.1638424,102.2809134
spkfv05,1076341,7-11 S818,5.6549303,100.871651
TLV06,1076346,7-11 S819,2.9868678,101.5162207
kslnv11,1076441,7-11 S824,3.0551243,103.0851307
PIV09,1076495,7-11 S828,3.0100713,101.4340482
SSV03,1076706,7-11 S838,3.1314264,101.6715396
SSV30,1076717,7-11 S837,3.0858776,101.6206998
MSLNV05,1076823,7-11 S841,3.2635451,102.4447246
NHHV02,1076850,7-11 S846,1.5046048,103.3823126
tmkbv02,1076858,7-11 S848,6.1282538,102.2378049
PIV03,1076941,7-11 S851,2.8767512,101.4984846
KTTMV01,1076960,7-11 S856,5.3322966,103.137655
TLV05,1076962,7-11 S858,3.1093842,101.5426111
SSV10,1076974,7-11 S859,3.0423936,101.7721536
MSLNV01,1077008,7-11 S861,3.4529148,102.396001
KFV19,1077073,7-11 S862,5.3886471,100.3868915
TLV02,1077120,7-11 S866,3.0647699,101.453746
SSV15,1077122,7-11 S868,3.0613382,101.7497919
KSLNV09,1077123,7-11 S870,3.7552185,103.2040464
SHHAV11,1077134,7-11 S871,2.8922607,102.4073656
KSLNV10,1077246,7-11 S881,3.732892,103.3161884
IPSCV12,1077258,7-11 S883,4.5990317,101.0580623
TMDNV12,1077280,7-11 S884,4.7510716,103.4153411
BMGSV07,1077786,7-11 S895,5.2845161,100.4902815
WFPV03,1077788,GIANT PUTERA JAYA,6.0758889,116.1870355
wfpv02,1077790,PN360,6.0879201,116.1037748
SSV10,1078006,7-11 S898,3.0620402,101.7682855
MHHAV01,1078071,GIANT MALACCA,2.2271572,102.2540184
TLV01,1078166,7-11 S1001,3.0747264,101.486492
KLSLV07,1078380,7-11 S1005,2.4298996,103.8368911
KTTMV01,1069158,7-11 S454,5.3288476,103.1354611
SSV10,1069181,AEON PUTRAJAYA,2.9375101,101.711579
BCSSV05,1069477,7-11 S461,3.8094969,101.846722
KSLNV09,1069478,7-11 S462,3.7709843,103.2341883
SSV15,1069695,7-11 S463,3.120728,101.7706995
SSV15,1069707,7-11 S465,3.1915807,101.7708241
muslv04,1069708,7-11 S466,2.0605549,102.5976624
KSLNV06,1069861,7-11 S475,3.810948,103.3315089
mhhav09,1069863,7-11 S477,2.2696983,102.3751824
TAV12,1069865,7-11 S479,1.5798582,103.8001143
piv08,1069934,7-11 S493,3.1375995,101.3736598
KFV05,1069940,7-11 S489,5.279195,100.2715874
SSLNV01,10700011,HJ. SARIF BIN HJ. SALEH,2.3942967,102.762351
SSLNV01,10700014,ARBANGAI BIN KADENI (SRI ZARIN),2.3928252,102.7620274
SSLNV01,10700015,MAZENAH BINTI OTHMAN,2.392674,102.761495
SSLNV01,10700016,KEDAI RUNCIT AZMI (BOROS),2.3924047,102.7622736
SSLNV01,10700036,KEDAI KOPI & MAKANAN SOON LEONG,2.4354649,102.6834617
SSLNV03,10700038,LIAN SHUN PETROL STATION (PETRON),2.503026,102.820542
SSLNV01,10700067,CHOP HEAP HENG TAY SEK,2.4381596,102.684498
SSLNV01,10700069,CHOP LEONG SENG,2.4376111,102.6840391
SSLNV01,10700073,TAN YEW HOCK (ENG GEE SENG),2.4370862,102.6839674
SSLNV01,10700083,SIN LOK ANN,2.4387031,102.6843681
SSLNV01,10700094,KEDAI ZAI HAJI BUJANG,2.4671182,102.8018062
SSLNV01,10700098,KEDAI ASIAH BINTI ISMAIL,2.3605523,102.8030326
SSLNV01,10700117,PANG KIAN SENG,2.5086566,102.8130901
SSLNV02,10700131,NAM SOON HENG,2.2989561,103.1302225
SSLNV02,10700133,KOK JUAN SIANG,2.2972865,103.1313016
SSLNV02,10700135,KEDAI KOPI YEU YEE,2.297181,103.1318808
SSLNV02,10700137,CHOP HOCK SENG,2.2970562,103.1324205
SSLNV02,10700139,HAJAH CIK YAM,2.2914021,103.1347217
SSLNV02,10700162,YAP YEW CHAI,2.3557374,103.0364872
SSLNV02,10700190,PENG HENG,2.2514998,103.0469482
SSLNV02,10700195,YULIANA ENTERPRISE,2.3736282,102.9155039
SSLNV02,10700205,ROKHENI,2.2303721,103.0400141
SSLNV02,10700210,V.G.R ENTERPRISE,2.232925,103.0403291
SSLNV02,10700217,WELLSAVE MARKETING,2.2433113,103.0399531
SSLNV02,10700237,YAP AH MOI,2.249442,103.0418171
SSLNV03,10700268,LAI HOCK,2.5330279,102.8277959
SSLNV03,10700269,KEDAI KOPI LIM YOU YOUNG,2.5329431,102.8279164
SSLNV03,10700272,CHOP LIAN SENG,2.5318953,102.8275275
SSLNV03,10700278,JIAN SENG HENG,2.5219291,102.80503
SSLNV03,10700282,TENGAH M/M,2.5316162,102.8273996
SSLNV03,10700285,AKTIF MAKMUR SDN. BHD.,2.518747,102.8086973
SSLNV03,10700288,BERSAUDARA RESTORAN,2.5338466,102.8067407
SSLNV03,10700301,TAY KIM AIK (DURIAN EMAS),2.508595,102.8154862
SSLNV03,10700313,SIN KIAN CHOON SERVICE STATION (ESSO),2.5081195,102.8144021
SSLNV03,10700314,CHUAN GUAN SERVICE STATION SDN BHD,2.5090349,102.8138534
SSLNV03,10700328,K P YIP TRADING,2.5057225,102.8240355
SSLNV03,10700329,KEDAI ABANG SAYANG,2.503795,102.823407
SSLNV03,10700334,LOK MIN YAN,2.5040557,102.8241763
SSLNV03,10700368,NAM YUEN,2.5043141,102.825859
SSLNV01,10700375,LOKE TEOM,2.5028307,102.8284593
SSLNV01,10700376,LIM TECK BENG,2.5027262,102.82839
SSLNV01,10700379,KEDAI UBAT TIONG YEW,2.5044899,102.8282109
SSLNV01,10700382,GAN HUA KONG,2.5038927,102.8296083
TAV14,1078583,TESCO SRI ALAM,1.4977909,103.8697585
SPKFV03,1078750,GIANT GH SG PETANI,5.6166184,100.4711617
WFPV05,1079132,GIANT CITY MALL,5.9618611,116.096558
SSV15,1079288,7-11 S1012,3.1223602,101.7298854
TLV05,1079337,7-11 S1014,3.0736235,101.5377758
IPSCV11,1079520,TESCO EXTRA IPOH,4.6266988,101.1173363
MUSLV02,1079555,GIANT MUAR,2.0528827,102.5668436
CSSV28,1079637,7-11 S1019,3.2092214,101.610363
GSV02,1079761,TESCO TAIPING,4.8658387,100.7303334
tmkbv05,1079847,7-11 S1022,6.0439536,102.1441999
MSLNV01,10800031,CHOP  KIM  HONG,3.4989276,102.1901403
MSLNV01,10800038,PASARAYA GSM,3.4994502,102.1877406
MSLNV06,10800813,ABU BAKAR IDERIS,3.6356218,102.4751689
MSLNV06,10800814,SAHAK DAMAT,3.635444,102.4753776
MSLNV06,10800828,PAK LANG GROUP ENTERPRISE,3.6944046,102.5409116
MSLNV06,10800831,MOHD NAIM SIDEK,3.7116518,102.5458908
MSLNV06,10800836,HJ SULAIMAN,3.5054494,102.5303929
MSLNV06,10800842,HJ MAMAT DERAMAN,3.5991803,102.5379409
MSLNV06,10800845,KAMAL ROZAMAN,3.789245,102.5284939
MSLNV06,10800850,DIN B. OMAR,3.7909582,102.5326651
MSLNV07,10800876,KHARIFIZA BT OSMAN,3.4564351,102.4530354
MSLNV07,10800878,CHIN CHEAT EE,3.4613112,102.4596525
MSLNV07,10800900,MAT DELI B.SALIM,3.6025374,102.4104382
MSLNV07,10800903,P.BATU SAWAR,3.6539768,102.4402715
KTYV11,1080091,7-11 S1027,1.5726338,110.3012207
MSLNV07,10800948,FARANOSHA SEJATI ENTERPRISE,3.5423061,102.6564329
mslnv07,10800952,WAHID B.AWANG,3.5825478,102.7312352
MSLNV07,10800969,MUI HENG RESTORAN,3.5825569,102.7765849
MSLNV07,10800974,ATLAS COMMNICATION,3.5829515,102.7774216
MSLNV07,10800982,SYKT SERBA ANIKA JENIS (PETRONAS MARAN,3.58509,102.7810802
MSLNV05,10801019,D'MART KUMAI (CASH),3.3095191,102.652256
MSLNV02,10801045,RAFIDAH BT ABD.RASHID,3.4674316,102.3488128
MSLNV05,10801058,KEMAYAN  NINETY EIGHT MINI MARKET,3.1360238,102.369746
MSLNV04,10801064,ZHEN BEE TRADING,3.2462788,102.414556
MSLNV02,10801076,PETRONAS-ERA,3.4471703,102.360116
MSLNV02,10801079,RESTORAN AR ROBAH,3.4822447,102.3497617
MSLNV07,10801097,A.SANDRAN ENTERPRISE,3.4547734,102.4500039
MSLNV02,10801098,K/R PAYA KELADAN,3.5077064,102.3982571
MSLNV04,10801114,WAN ROSLAN,3.1784689,102.2726336
MSLNV06,10801157,PASAR MINI SERI DAHLIA,3.683063,102.6071128
MSLNV01,10801172,P/M BUKIT BENDERA,3.4754019,102.3406369
MSLNV06,10801177,JUSUF B ABDULLAH,3.5981324,102.5262518
MSLNV05,10801189,DEVAN THARAN ENT,3.3737578,102.6334629
MSLNV05,10801192,REST HAPPY DAYS,3.2648659,102.4488371
MSLNV01,10801207,AH SANG STORE,3.4762715,102.341046
MSLNV06,10801211,D'MART J 17 (C),3.6369065,102.5539799
MSLNV06,10801216,D'MART J2 (C),3.7164423,102.6125142
MSLNV06,10801218,D'MART J4 (C),3.6672369,102.647399
MSLNV06,10801227,D'MART J14 (C),3.7244888,102.5218338
MSLNV04,10801257,GOLDEN LION RETAURANT,3.2462515,102.4135549
MSLNV05,10801258,ENG YU MINIMARKET TEMERLOH,3.440246,102.4165452
MSLNV01,10801265,D'MART LAKUM ( C ),3.5309452,102.0788439
MSLNV02,10801278,AWAH TRADING,3.4842129,102.3513341
MSLNV01,10801280,KEDAI KOPI FEI JI,3.477006,102.3405692
MSLNV06,10801283,OMAR B. ELIAS,3.7692226,102.5490302
MSLNV02,10801291,HAMZA F&B SDN. BHD.,3.4840783,102.3514673
MSLNV07,10801298,NOR'AINI BTE AB MANAF,3.4344824,102.4901531
MSLNV07,10801301,MUSTAFA B. OMAR,3.6372257,102.4147109
MSLNV06,10801309,MAT ALI BIN DAH,3.6360077,102.5539512
MSLNV02,10801311,OLD TOWN KOPITIAM,3.4826844,102.3492621
MSLNV01,10801314,KS TRIPLE MART,3.4503217,102.4048498
MSLNV05,10801329,JAYALING TRADING,3.2712201,102.4642326
MSLNV03,10801351,MERCU INTI SDN BHD (CALTEX),3.7062592,102.3707314
MSLNV04,10801359,RESTORAN HUP SENG TRIANG,3.2466177,102.4237744
MSLNV01,10801368,TEMERLOH MAJU ENT (PETRON),3.4420899,102.4265822
MSLNV07,10801371,HM JAYA CURRY HOUSE,3.4905916,102.5318593
mslnv07,10801374,D'MART BUKIT TAJAU,3.582311,102.730538
MSLNV06,10801388,NADI TQ ENTERPRISE,3.7733417,102.5461167
MSLNV05,10801390,RESTORAN ALI,3.2706763,102.4548568
MSLNV05,10801397,DMART BKT KEPAYANG,3.3379233,102.6101312
MSLNV01,10801413,PASARAYA BS TEMERLOH SDN. BHD.,3.464962,102.3920084
MSLNV04,10801418,KEDAI RUNCIT AL MANAR,3.2456269,102.4139129
SSV03,1080142,7-11 S1023,3.1347551,101.7122383
MSLNV04,10801420,KAWAN BAIK KOPITIAM,3.2552313,102.4262339
MSLNV04,10801425,KEDAI UBAT WOH SHANG,3.2478168,102.4182742
MSLNV03,10801435,KS XIN MART,3.4503876,102.4101568
CSSV13,1080144,7-11 S1036,3.2108817,101.6591812
MSLNV03,10801453,PASAR MINI PAK YA,3.705892,102.3710034
MSLNV03,10801455,CHENG HING,3.7103148,102.3681692
MSLNV01,10801469,MUKHRISH ENTERPRISE,3.5002238,102.2935417
MSLNV06,10801473,NORAINI BT MD NOR,3.7293112,102.5231444
MSLNV01,10801478,RESTAURANT GO ZA BI,3.4872862,102.3279857
MSLNV07,10801489,KOK LEONG MINI MARKET,3.5828427,102.7773881
TMMV09,1080150,7-11 S1037,5.7621879,102.2310904
SSV03,1080275,7-11 S1039,3.1332013,101.7187644
SSV03,1080425,7-11 S1042,3.1444778,101.7138035
ktyv05,1080568,7-11 S1040,1.5152504,110.3533819
BCSSV05,10601239,GERAI SAFIQAH,3.7965271,101.8557203
BCSSV05,10601241,ZALY MUSIC CENTRE,3.7924791,101.8559886
BCSSV01,10601277,99 SPEEDMART - JALAN PERMAI GENTING,3.3863474,101.7744694
BCSSV08,10601283,JDEEN STORE,4.1694161,102.0333742
BCSSV05,10601284,SABARIA MARKETING,3.7891601,101.8584999
BCSSV06,10601297,NORFIFAH BT. MOHAMAD AMIN,4.2897215,101.8044266
BCSSV06,10601302,CRILIGTH MARKET,3.8244539,101.8923544
BCSSV01,10601314,ALBUMERI ENTERPRISE,3.3537456,101.8275125
CSSV03,1068066,7-11 S412,3.1633141,101.6979224
MHHAV06,1068069,7-11 S417,2.3804112,102.2098845
SHHAV05,1068071,7-11 S419,2.7429814,101.9642901
SHHAV01,1068078,7-11 S426,2.7288225,101.9373878
SSLNV03,1068082,7-11 S430,2.5044218,102.8231705
CSSV24,1068084,7-11 S432,3.459565,101.6548447
SSV10,1068139,7-11 S416,3.0548578,101.7585753
SSV15,1068230,7-11 S436,3.1975023,101.7455013
SSV03,1068232,7-11 S442,3.0101423,101.7236125
PSV01,1068602,7-11 S453,3.5069319,101.1027964
mhhav09,1068945,7-11 S451,2.3124359,102.4321913
TSHV02,1069159,7-11 S457,6.1378043,100.3835822
SSV30,1069180,7-11 S458,2.9974187,101.5972013
MUSLV02,1069384,7-11 S448,2.0452918,102.5672105
CSSV08,1069476,7-11 S460,3.1866866,101.6515114
BHV01,1069759,7-11 S470,6.4457949,100.2063305
TLV04,1069867,7-11 S482,3.036408,101.5202648
SSV30,1069877,7-11 S484,2.9921035,101.6150016
CSSV24,1069935,7-11 S486,3.4595411,101.655055
SSLNV01,10700012,HARUN BIN ISMAIL,2.3939928,102.7624078
SSLNV01,10700020,LIAN SOON,2.4291643,102.6788036
SSLNV01,10700027,FOOK HENG SERVICE STATION SDN BHD,2.4311713,102.6801367
SSLNV03,10700040,JKS PATTU,2.504013,102.8194464
SSLNV01,10700047,PERNIAGAAN FONG NYEN,2.5012918,102.8118701
SSLNV01,10700050,TECK GUAN,2.4891119,102.7947069
SSLNV01,10700059,LIAN HENG,2.4416593,102.6849711
SSLNV01,10700068,KEDAI KOPI SIN BEE KING,2.4375359,102.6843621
SSLNV01,10700070,RESTORAN JIN HIN,2.4374279,102.6842309
SSLNV01,10700079,KEDAI KOPI ENG CHOON,2.4376192,102.6840237
SSLNV01,10700095,AHAMAD @ AHMAD B. KATAN,2.3563542,102.810304
SSLNV01,10700096,KEDAI KOPI YONG QUAN,2.356164,102.8080025
SSLNV01,10700118,CHUA SONG KIANG,2.5086229,102.8130215
SSLNV01,10700122,YAU HUA @ YEOW SIEW FOONG,2.5086568,102.8132491
SSLNV01,10700124,PUNIMAN BIN NAGIBAN,2.3640085,102.7838307
SSLNV02,10700142,NAM KYE COFFEE SHOP,2.296748,103.1312713
SSLNV02,10700146,KENG SENG,2.296387,103.1305905
SSLNV02,10700156,HUP HIN,2.2502655,103.0426379
SSLNV02,10700163,AH YEW,2.3561269,103.0370169
SSLNV02,10700165,HUP HIN LONG,2.3560976,103.0388128
SSLNV02,10700167,RAHMAN RABU,2.29397,102.9710736
SSLNV02,10700174,P L MARUTHAI PILLAY,2.3784835,103.017289
SSLNV02,10700197,KEDAI RUNCIT AAA,2.3821569,102.9117905
SSLNV02,10700198,SIN CHUAN FANG,2.2507066,103.0420873
SSLNV02,10700202,KOLAM PANCING,2.2149216,103.0389838
SSLNV02,10700208,MAHENDRAN A/L RAMASAMY,2.2322546,103.0406064
SSLNV02,10700215,THAIF RESTORAN,2.2425968,103.0398674
SSLNV02,10700216,YONG SHEN MINI MARKET,2.2431489,103.0398297
SSLNV02,10700221,WENG FONG MINI MARKET,2.2430253,103.0394304
SSLNV02,10700229,GG LOGANATHAN,2.2495974,103.0412424
SSLNV02,10700236,TEO HONG RESTORAN,2.2490634,103.0421203
SSLNV02,10700243,CHING GUAN,2.2958986,103.1313245
SSLNV02,10700244,SAIPOL,2.2938899,102.9709824
SSLNV03,10700254,PANG KIM WONG(DAIKO),2.5228295,102.8050447
SSLNV03,10700258,KENG GUAN HENG,2.5338871,102.8076043
SSLNV03,10700274,TAN KIM WAH,2.5315944,102.8272902
SSLNV03,10700279,SENG SING,2.5240078,102.808646
SSLNV03,10700290,ASLIYANA HOLDINGS SDN BHD,2.5351857,102.8070053
SSLNV03,10700302,CHIN FATT TRADING,2.5085421,102.8152353
SSLNV03,10700305,SIN TONG NAM,2.5081521,102.8161762
SSLNV03,10700306,CHOP SIN TONG AH,2.5081937,102.8151904
SSLNV03,10700308,PERNIAGAAN LUM XIN,2.509009,102.8152556
SSLNV03,10700309,SOH LEE BENG,2.5036194,102.8219436
SSLNV03,10700315,LOH HANG SIANG (CHOP SIN MOH),2.5084804,102.8147101
SSLNV03,10700330,RESTORAN CHIN CHEE,2.503529,102.8239435
SSLNV03,10700348,MENG JU ENTERPRISE,2.5095079,102.8152103
SSLNV01,10700378,SIN YIK KEE,2.5010699,102.8296741
SSLNV04,10700428,WAI HUAT TRADING,2.4956441,102.8533621
SSLNV03,10701303,PASARAYA IMPIAN EMAS,2.5333806,102.8206443
SSLNV03,10701312,PERNIAGAAN SIANG LING,2.5484382,102.7835777
SSLNV03,10701316,RESTORAN AL-ZIKIR,2.5095401,102.8151817
SSLNV05,10701346,MAZNAH BTI IBRAHIM,2.5946102,102.9002169
SSLNV02,10701357,KHAIRUL RESTORAN,2.2520504,103.0473466
SSLNV02,10701359,RESTORAN RAMALAL,2.3983743,103.0186892
SSLNV04,10701360,AARYAN TIHANI MINI MARKET,2.4569308,102.9775764
SSLNV05,10701387,CALTEX-WKC SERVICE STATION,2.5522225,102.7680862
SSLNV04,10701398,KEDAI SERBANEKA YONG SOON MM,2.4799666,102.8484494
SSLNV02,10701406,SHUN SENG CAR WASH,2.3941337,103.0190583
SSLNV03,10701417,KEDAI MAKAN & MINUMAN YUM YUM,2.5516233,102.7932978
SSLNV01,10701420,DANIEL JEBARAJ A/L CHANDRAN (YOBEL),2.5005166,102.8294448
SSLNV03,10701421,RESTORAN CHONG SAI KEE,2.5038119,102.82224
SSLNV05,10701422,KOPERASI SERBAGUNA FELDA KERATONG 9 BE,2.9634763,102.979642
